0,0
1,0
2,0
3,0
4,0
5,1.34112
6,2.637536
7,3.844544
8,5.14096
9,6.392672
10,7.554976
11,7.733792
12,8.091424
13,9.253728
14,9.700768
15,10.013696
16,10.0584
17,9.879584
18,9.61136
19,9.343136
20,9.119616
21,8.851392
22,7.59968
23,6.660896
24,6.660896
25,6.795008
26,6.92912
27,7.15264
28,7.644384
29,8.538464
30,9.432544
31,10.147808
32,10.237216
33,10.147808
34,10.103104
35,9.521952
36,8.49376
37,7.644384
38,7.063232
39,7.063232
40,7.912608
41,8.851392
42,9.656064
43,10.371328
44,10.818368
45,10.997184
46,11.131296
47,11.176
48,11.488928
49,11.667744
50,11.935968
51,12.2936
52,12.785344
53,13.098272
54,13.321792
55,13.455904
56,13.590016
57,13.724128
58,13.724128
59,13.63472
60,13.590016
61,13.545312
62,13.590016
63,13.768832
64,13.590016
65,13.366496
66,13.18768
67,13.321792
68,13.545312
69,13.724128
70,13.813536
71,13.85824
72,13.813536
73,13.590016
74,13.321792
75,13.366496
76,13.500608
77,13.724128
78,13.947648
79,14.215872
80,14.394688
81,14.484096
82,14.394688
83,14.171168
84,12.785344
85,11.220704
86,9.656064
87,8.091424
88,6.526784
89,4.962144
90,3.397504
91,1.832864
92,0.268224
93,0
94,0
95,0
96,0
97,0
98,1.475232
99,2.950464
100,4.425696
101,5.900928
102,7.37616
103,8.851392
104,9.924288
105,10.863072
106,11.533632
107,11.801856
108,11.488928
109,11.220704
110,11.041888
111,11.265408
112,11.354816
113,12.159488
114,11.84656
115,10.72896
116,10.147808
117,8.672576
118,7.912608
119,7.689088
120,8.091424
121,8.314944
122,8.9408
123,9.253728
124,9.700768
125,10.013696
126,10.0584
127,9.879584
128,9.61136
129,9.343136
130,9.119616
131,8.851392
132,7.59968
133,7.644384
134,7.063232
135,7.063232
136,7.912608
137,8.851392
138,9.656064
139,9.924288
140,10.95248
141,11.041888
142,11.086592
143,11.041888
144,10.997184
145,10.997184
146,11.220704
147,11.444224
148,11.488928
149,11.354816
150,11.131296
151,11.176
152,11.354816
153,11.62304
154,11.62304
155,11.488928
156,11.667744
157,11.935968
158,12.204192
159,13.63472
160,14.97584
161,16.182848
162,16.674592
163,17.568672
164,18.10512
165,18.820384
166,19.44624
167,20.161504
168,20.56384
169,20.921472
170,21.2344
171,21.2344
172,21.144992
173,21.100288
174,21.100288
175,21.189696
176,21.413216
177,21.68144
178,21.949664
179,22.12848
180,22.352
181,22.620224
182,22.79904
183,23.02256
184,23.335488
185,23.782528
186,24.184864
187,24.408384
188,24.542496
189,24.5872
190,24.542496
191,24.408384
192,24.408384
193,24.497792
194,24.631904
195,24.81072
196,24.900128
197,25.078944
198,25.168352
199,25.302464
200,25.347168
201,25.347168
202,25.168352
203,25.03424
204,24.5872
205,23.871936
206,23.067264
207,23.156672
208,23.290784
209,23.4696
210,23.69312
211,23.91664
212,24.14016
213,24.542496
214,24.766016
215,24.855424
216,25.03424
217,25.03424
218,24.944832
219,24.676608
220,24.36368
221,23.961344
222,23.4696
223,23.02256
224,22.57552
225,21.45792
226,19.89328
227,18.32864
228,16.764
229,15.19936
230,13.63472
231,12.07008
232,10.50544
233,8.9408
234,7.37616
235,5.81152
236,4.24688
237,2.68224
238,1.1176
239,0
240,0
